(0,4)    (0,4)    (0,23)    1.16   3.37   0,    
(0,4)    (0,4)    (0,23)    1.2   4.96   0,    
(0,4)    (0,4)    (0,24)    1.87   6.16   0,    
(0,4)    (0,4)    (0,24)    1.89   3.11   0,    
(0,4)    (0,4)    (0,24)    1.93   6.84   0,    
(0,4)    (0,4)    (0,25)    1.4   1.13   0,    
(0,4)    (0,4)    (0,25)    1.45   2.97   0,    
(0,4)    (0,4)    (0,25)    1.47   5.05   0,    
(0,4)    (0,4)    (0,26)    1.23   9.97   0,    
(0,4)    (0,4)    (0,26)    1.61   1.22   0,    
(0,4)    (0,4)    (0,26)    1.63   1.22   0,    
(0,4)    (0,4)    (0,27)    1.81   3.45   0,    
(0,4)    (0,4)    (0,27)    1.84   1.2   0,    
(0,4)    (0,4)    (0,27)    1.95   1.04   0,    
(0,4)    (0,4)    (0,28)    2.09   1.43   0,    
(0,4)    (0,4)    (0,28)    2.5   7.1   0,    
(0,4)    (0,4)    (0,28)    2.64   4.45   0,    
(0,4)    (0,4)    (0,29)    1.33   2.81   0,    
(0,4)    (0,4)    (0,29)    1.54   6.47   0,    
(0,4)    (0,4)    (0,29)    1.73   2.73   0,    
(0,15)    (0,15)    (0,0)    1.01   3.36   0,    
(0,15)    (0,15)    (0,0)    1.5   2.38   0,    
(0,15)    (0,15)    (0,0)    1.7   3.36   0,    
(0,15)    (0,15)    (0,1)    1.87   3.95   0,    
(0,15)    (0,15)    (0,1)    2.08   2.31   0,    
(0,15)    (0,15)    (0,1)    2.08   3.12   0,    
(0,15)    (0,15)    (0,2)    0.37   1.59   0,    
(0,15)    (0,15)    (0,2)    0.46   2.38   0,    
(0,15)    (0,15)    (0,2)    0.67   3.36   0,    
(0,15)    (0,15)    (0,3)    0.45   2.6   0,    
(0,15)    (0,15)    (0,3)    0.65   2.38   0,    
(0,15)    (0,15)    (0,3)    0.7   3.36   0,    
(0,15)    (0,15)    (0,4)    1.88   3.11   0,    
(0,15)    (0,15)    (0,4)    1.88   3.36   0,    
(0,15)    (0,15)    (0,4)    1.92   3.36   0,    
(0,15)    (0,15)    (0,5)    1.41   3.36   0,    
(0,15)    (0,15)    (0,5)    1.67   3.36   0,    
(0,15)    (0,15)    (0,5)    1.82   1.23   0,    
(0,15)    (0,15)    (0,6)    4   3.11   0,    
(0,15)    (0,15)    (0,6)    4   3.36   0,    
(0,15)    (0,15)    (0,6)    4.02   3.95   0,    
(0,15)    (0,15)    (0,7)    2.08   2.73   0,    
(0,15)    (0,15)    (0,7)    2.27   3.11   0,    
(0,15)    (0,15)    (0,7)    2.27   3.36   0,    
(0,15)    (0,15)    (0,8)    1.12   2.26   0,    
(0,15)    (0,15)    (0,8)    1.3   3.36   0,    
(0,15)    (0,15)    (0,8)    1.36   1.59   0,    
(0,15)    (0,15)    (0,9)    1.78   9.15   0,    
(0,15)    (0,15)    (0,9)    1.82   3.36   0,    
(0,15)    (0,15)    (0,9)    1.82   2.92   0,    
(0,15)    (0,15)    (0,10)    3.17   3.36   0,    
(0,15)    (0,15)    (0,10)    3.18   3.11   0,    
(0,15)    (0,15)    (0,10)    3.18   3.36   0,    
(0,15)    (0,15)    (0,11)    1.89   3.36   0,    
(0,15)    (0,15)    (0,11)    1.91   3.11   0,    
(0,15)    (0,15)    (0,11)    1.91   3.36   0,    
(0,15)    (0,15)    (0,12)    0.26   2.38   0,    
(0,15)    (0,15)    (0,12)    0.57   1.59   0,    
(0,15)    (0,15)    (0,12)    0.84   2.6   0,    
(0,15)    (0,15)    (0,13)    0.15   3.36   0,    
(0,15)    (0,15)    (0,13)    0.89   1.59   0,    
(0,15)    (0,15)    (0,13)    0.98   2.38   0,    
(0,15)    (0,15)    (0,14)    3.08   3.36   0,    
(0,15)    (0,15)    (0,14)    3.22   3.36   0,    
(0,15)    (0,15)    (0,14)    3.23   3.11   0,    
(0,15)    (0,15)    (0,15)    0   1e+06   0,    
(0,15)    (0,15)    (0,16)    0.93   3.36   0,    
(0,15)    (0,15)    (0,16)    1.06   2.38   0,    
(0,15)    (0,15)    (0,16)    1.37   1.59   0,    
(0,15)    (0,15)    (0,17)    2.79   3.95   0,    
(0,15)    (0,15)    (0,17)    2.89   2.73   0,    
(0,15)    (0,15)    (0,17)    3   2.31   0,    
(0,15)    (0,15)    (0,18)    2.15   3.36   0,    
(0,15)    (0,15)    (0,18)    2.37   1.22   0,    
(0,15)    (0,15)    (0,18)    2.44   1.59   0,    
(0,15)    (0,15)    (0,19)    3.33   3.95   0,    
(0,15)    (0,15)    (0,19)    3.5   3.11   0,    
(0,15)    (0,15)    (0,19)    3.5   3.36   0,    
(0,15)    (0,15)    (0,20)    2.91   3.11   0,    
(0,15)    (0,15)    (0,20)    2.91   3.36   0,    
(0,15)    (0,15)    (0,20)    2.95   3.36   0,    
(0,15)    (0,15)    (0,21)    2.85   3.23   0,    
(0,15)    (0,15)    (0,21)    3.06   3.12   0,    
(0,15)    (0,15)    (0,21)    3.06   2.31   0,    
(0,15)    (0,15)    (0,22)    2.93   3.14   0,    
(0,15)    (0,15)    (0,22)    3.04   3.95   0,    
(0,15)    (0,15)    (0,22)    3.13   3.36   0,    
(0,15)    (0,15)    (0,23)    0.72   3.36   0,    
(0,15)    (0,15)    (0,23)    1.16   1.59   0,    
(0,15)    (0,15)    (0,23)    1.25   2.38   0,    
(0,15)    (0,15)    (0,24)    3.44   2.26   0,    
(0,15)    (0,15)    (0,24)    3.62   3.36   0,    
(0,15)    (0,15)    (0,24)    3.66   3.36   0,    
(0,15)    (0,15)    (0,25)    2.28   6.13   0,    
(0,15)    (0,15)    (0,25)    2.32   3.36   0,    
(0,15)    (0,15)    (0,25)    2.32   2.92   0,    
(0,15)    (0,15)    (0,26)    1.31   1.22   0,    
(0,15)    (0,15)    (0,26)    1.38   1.59   0,    
(0,15)    (0,15)    (0,26)    1.47   2.38   0,    
(0,15)    (0,15)    (0,27)    3.62   2.36   0,    
(0,15)    (0,15)    (0,27)    3.69   3.11   0,    
(0,15)    (0,15)    (0,27)    3.69   3.36   0,    
(0,15)    (0,15)    (0,28)    3.04   2.38   0,    
(0,15)    (0,15)    (0,28)    3.24   1.22   0,    
(0,15)    (0,15)    (0,28)    3.27   1.59   0,    
(0,15)    (0,15)    (0,29)    3.19   2.81   0,    
(0,15)    (0,15)    (0,29)    3.21   2.81   0,    
(0,15)    (0,15)    (0,29)    3.21   2.81   0,    
(0,19)    (0,19)    (0,0)    2.86   2.64   0,    
(0,19)    (0,19)    (0,0)    2.86   4.85   0,    
(0,19)    (0,19)    (0,0)    2.93   4.85   0,    
(0,19)    (0,19)    (0,1)    1.46   4.86   0,    
(0,19)    (0,19)    (0,1)    1.7   5.35   0,    
(0,19)    (0,19)    (0,1)    1.8   2.73   0,    
(0,19)    (0,19)    (0,2)    3.57   3.37   0,    
(0,19)    (0,19)    (0,2)    3.57   3.37   0,    
(0,19)    (0,19)    (0,2)    3.57   2.76   0,    
(0,19)    (0,19)    (0,3)    3.74   2.95   0,    
(0,19)    (0,19)    (0,3)    3.74   3.12   0,    
(0,19)    (0,19)    (0,3)    3.74   3.11   0,    
(0,19)    (0,19)    (0,4)    1.62   8.95   0,    
(0,19)    (0,19)    (0,4)    1.83   4.86   0,    
(0,19)    (0,19)    (0,4)    1.88   8.45   0,    
(0,19)    (0,19)    (0,5)    2.2   4.85   0,    
(0,19)    (0,19)    (0,5)    2.27   4.85   0,    
(0,19)    (0,19)    (0,5)    2.36   2.92   0,    
(0,19)    (0,19)    (0,6)    1.21   1.17   0,    
(0,19)    (0,19)    (0,6)    2.48   4.42   0,    
(0,19)    (0,19)    (0,6)    2.55   3.35   0,    
(0,19)    (0,19)    (0,7)    1.59   5.31   0,    
(0,19)    (0,19)    (0,7)    1.67   2.73   0,    
(0,19)    (0,19)    (0,7)    1.91   2.73   0,    
